iter	Accuracy	Logloss
886	0.8863976084	0.3047621121
887	0.8863976084	0.3044228863
888	0.8863976084	0.3043146103
889	0.8863976084	0.3042380719
890	0.8863976084	0.3041592571
891	0.8863976084	0.3041554613
892	0.8863976084	0.3041423933
893	0.8863976084	0.3039855726
894	0.8863976084	0.3039401154
895	0.8863976084	0.3038830326
896	0.8863976084	0.3038727151
897	0.8863976084	0.3037253126
898	0.8863976084	0.3036768479
899	0.8863976084	0.3034502144
900	0.8863976084	0.3034187228
901	0.8863976084	0.3031402857
902	0.8863976084	0.3028120682
903	0.8863976084	0.302738467
904	0.8863976084	0.3025201819
905	0.8863976084	0.3025117021
906	0.8863976084	0.3025026719
907	0.8863976084	0.3024943481
908	0.8863976084	0.3024552053
909	0.8863976084	0.302353136
910	0.8878923767	0.3020721439
911	0.8878923767	0.302045571
912	0.8878923767	0.3018181718
913	0.8878923767	0.3017829542
914	0.8878923767	0.3017671275
915	0.8878923767	0.3017637877
916	0.8878923767	0.3016488982
917	0.8878923767	0.3014485087
918	0.8878923767	0.3013153684
919	0.8878923767	0.301255022
920	0.8878923767	0.3010866464
921	0.8878923767	0.3010191372
922	0.8878923767	0.3010138296
923	0.8878923767	0.3008249466
924	0.8878923767	0.3005167087
925	0.8878923767	0.3002881916
926	0.8878923767	0.3002357513
927	0.8878923767	0.3000215566
928	0.8878923767	0.3000182935
929	0.8878923767	0.300015053
930	0.8878923767	0.2998613034
931	0.8878923767	0.2997860974
932	0.8878923767	0.299699771
933	0.8878923767	0.2996972017
934	0.8878923767	0.2995587239
935	0.8878923767	0.2992749414
936	0.8878923767	0.2992667305
937	0.8878923767	0.2991009719
938	0.8878923767	0.2989506879
939	0.8878923767	0.2987363082
940	0.8878923767	0.2986356467
941	0.8878923767	0.2986025763
942	0.8878923767	0.2985732181
943	0.8878923767	0.2985375738
944	0.8878923767	0.2985294595
945	0.8878923767	0.29836025894946	0.8878923767	0.29820963946947	0.8878923767	0.29803315947948	0.8878923767	0.29802195948949	0.8878923767	0.29784065949950	0.8878923767	0.29777235950951	0.8878923767	0.29774356951952	0.8878923767	0.2977300995953	0.8878923767	0.29767896295954	0.8878923767	0.29762272895955	0.8863976084	0.29752755595956	0.8863976084	0.29752283895957	0.8863976084	0.29739255595958	0.8863976084	0.29738504995959	0.8863976084	0.29737503195960	0.8863976084	0.29727708796961	0.8863976084	0.29726851961962	0.8863976084	0.29723092962963	0.8863976084	0.2971950596964	0.8863976084	0.29694471964965	0.8863976084	0.29672373965966	0.8863976084	0.29671240966967	0.8863976084	0.2965821967968	0.8863976084	0.2965750968	969	0.8863976084	0.296489969	0970	0.8863976084	0.296294970	0971	0.8863976084	0.296144971	0972	0.8863976084	0.296067972	0973	0.8863976084	0.296055973	0974	0.8863976084	0.296048974	0975	0.8863976084	0.29599975	0.976	0.8878923767	0.2958976	0.8977	0.8878923767	0.2958977	0978	0.8878923767	0.295815978	0979	0.8878923767	0.29578979	0.980	0.8878923767	0.2957980	0981	0.8878923767	0.29572981	0.982	0.8878923767	0.29568982	0.983	0.8878923767	0.29550983	0.984	0.8878923767	0.29548984	0.985	0.8878923767	0.29545985	0.986	0.8878923767	0.29544986	0987	0.8878923767	0.295396987	0988	0.8878923767	0.295358988	0989	0.8878923767	0.295356989	990	0.8878923767	0.2953467990	991	0.8878923767	0.2951742991	992	0.8878923767	0.2950520992	993	0.8878923767	0.2947303993	994	0.8878923767	0.2945268994	995	0.8878923767	0.2944005995	996	0.8878923767	0.2943739996	997	0.8878923767	0.2943293997	998	0.8878923767	0.2942281998	999	0.8878923767	0.2942243999	0.8938714499	0.286899233
0.8860569715	0.2948458419
